profile_id,text,department_true,department_pred,department_conf,seniority_true,seniority_pred,seniority_conf
265,tanzer entertainer dj tanzschule criss,Other,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
266,founder owner suregen health it consulting,Other,Information Technology,0.6009091265379406,Management,Management,0.8678217894967083
267,marketplace manager online shop manager onskinery,Sales,Marketing,0.30244770034752577,Professional,Senior,0.9977334410312284
268,vorsitzender des vorstandes ceo deutsche bahn,Other,Information Technology,0.21359939702928946,Management,Management,0.9833847506206639
269,geschaftsfuhrer bodensee pharma gmbh,Other,Sales,0.27781646377249625,Management,Management,0.875712301223325
270,teamleiter disposition fahrzeuge und stv ressourcenplaner kanton aargau,Other,Sales,0.29950396812490687,Lead,Lead,0.9433576366165488
271,media communication intern wavemaker solutions,Marketing,Marketing,0.4338005593964375,Junior,Senior,0.34451832086038786
272,account manager cisco,Sales,Sales,0.8746064440432832,Professional,Senior,0.9965929519285559
273,head of marketing communications emea oxford instruments group oxford instruments plc,Marketing,Marketing,0.9406757533599562,Lead,Lead,0.8769130547336829
274,unternehmensinhaber urbanconcept,Other,Sales,0.18854638607078095,Management,Lead,0.43310793587396607
275,marktondersteuning holland pharma,Sales,Sales,0.19721548994055502,Junior,Lead,0.458028546140516
276,director code nomads amsterdam code nomads,Information Technology,Sales,0.28335753203946296,Director,Director,0.9999999536441299
277,senior customer care representative fedex,Customer Support,Sales,0.1781097327079691,Senior,Senior,0.627976540831269
278,koch koch,Other,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
279,cto vorwerk elektrowerke gmbh co kg,Information Technology,Project Management,0.20616572562337074,Management,Management,0.5422434097219897
280,group design strategy targets bmw group,Other,Information Technology,0.21486708053834713,Professional,Lead,0.312506257685999
281,ceo vsonix gmbh,Other,Sales,0.20589740816997767,Management,Management,0.9453656552120318
282,managing director cps anwendungsberatung fur die wellpappenindustrie,Other,Sales,0.18911622872176412,Management,Director,0.9167318641857789
283,assistant manager kpmg austria,Other,Sales,0.20303675309487176,Lead,Senior,0.9680718134555766
284,operations director hot soles,Other,Other,0.9117106402589195,Director,Director,0.9823798225526711
285,technische assistenz enercon logistic gmbh,Administrative,Administrative,0.33676193149180295,Junior,Lead,0.45467063946109415
286,lead consultant scales group a s,Consulting,Consulting,0.9644806899964633,Lead,Senior,0.8683124674564308
287,geschaftsfuhrender gesellschafter 123bag gmbh,Other,Sales,0.2292274160926789,Management,Management,0.8041651145694972
288,head of it services operations management jacob group,Information Technology,Other,0.41554715418458704,Lead,Lead,0.4628953541260216
289,teamleader it operations management hgears,Information Technology,Information Technology,0.4638437252790127,Lead,Senior,0.5444912429581481
290,vertrieb n s burocenter,Sales,Sales,0.9993795360986835,Professional,Lead,0.7703020528617018
291,technischer experte fur stellwerkstechnik siemens,Information Technology,Purchasing,0.2117022538464044,Senior,Lead,0.3697862312880593
292,hr manager hvs consulting ag,Human Resources,Human Resources,0.8210676887767488,Professional,Senior,0.764853632395732
293,geschaftsfuhrer zahnarztpraxis dr philipp jost,Other,Sales,0.2862906362490686,Management,Management,0.9317801100321799
294,operation supervisor tav operation services,Other,Sales,0.20876787904204944,Lead,Lead,0.4644503935980237
295,leiter rechnungswesen und finanzen mauell gmbh,Other,Sales,0.3134781849826088,Lead,Lead,0.9130635198749693
296,geschaftsfuhrer morgenfund,Other,Sales,0.2862906362490686,Management,Management,0.9984099749604972
297,konstrukteur bosch,Other,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
298,projektleiter in der engineering it daimler buses gmbh,Information Technology,Information Technology,0.3962411783689868,Lead,Lead,0.7325126342778293
299,retail marketing management jaguar land rover belux,Marketing,Marketing,0.6980819069824188,Professional,Senior,0.8811506004620728
300,außendienstspezialist weber burstensysteme gmbh,Sales,Sales,0.250601179373275,Professional,Lead,0.3594780295646011
301,ruby fullstack developer bluereport cognita ag,Information Technology,Project Management,0.2108665120256408,Professional,Lead,0.3528842925214208
302,ceo fischer plastik gesmbh,Other,Information Technology,0.18011184994832774,Management,Management,0.9910130793046281
303,chef de projet senior equans france,Project Management,Information Technology,0.3069097312603552,Senior,Lead,0.48245422467546184
304,kaufmannischer leiter eckerle holding gmbh co kg,Administrative,Sales,0.22459857707155667,Lead,Lead,0.7098499026525695
305,country manager czech republic and slovakia adform,Other,Marketing,0.1788370465547717,Lead,Senior,0.9213435153062278
306,unternehmensinhaber selbststandig,Other,Sales,0.18854638607078095,Management,Lead,0.43310793587396607
307,geschaftsfuhrer yatego gmbh,Other,Sales,0.30508737297897215,Management,Management,0.9745977715967917
308,group ceo ayres composite panels,Other,Information Technology,0.21804071086711993,Management,Management,0.9574711668325652
309,associate consultant petrichor gmbh,Consulting,Consulting,0.893872998320247,Junior,Senior,0.4968993043786079
310,director finance and information technology thames valley children s centre,Other,Information Technology,0.22754151039918213,Director,Director,0.8162298864569669
311,bergungsleiter abschleppdienst potsdam nord sud gmbh,Other,Sales,0.31050470875434,Lead,Lead,0.5277351832821636
312,versuchstragerverantwortlicher porsche,Other,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
313,co ceo yorizon cloud,Other,Project Management,0.16923055909748919,Management,Management,0.9518455229745314
314,aircraft physical security expert airbus,Other,Information Technology,0.21165665816680343,Senior,Lead,0.35137905192393587
315,director maintenance service management national and international nokia,Other,Sales,0.24045996570003283,Director,Director,0.8891457178553863
316,general manager basf,Other,Sales,0.25796099310500376,Management,Senior,0.9650888700785919
317,zahntechniker dentalteam zahntechnik gmbh,Other,Sales,0.250601179373275,Professional,Lead,0.3594780295646011
318,head of regulatory projects fnz bank se,Consulting,Project Management,0.4487625892574241,Lead,Lead,0.9293328230042157
319,owner gboh technology,Other,Sales,0.19164294802346774,Management,Management,0.9267512669079675
320,financial analyst syrena real estate,Other,Business Development,0.18730267422590546,Professional,Junior,0.5242960975113612
321,mentor tandem 50,Other,Sales,0.18166372009041462,Senior,Lead,0.43310793587396607
322,vertriebsingenieur interstarch,Sales,Sales,0.40651867366843814,Professional,Lead,0.42096394575000834
323,professor im ruhestand westfalisches energieinstitut,Other,Sales,0.2897543292860915,Professional,Lead,0.33976250517686635
324,rechtsanwalt grub brugger partner rechtsanwalte,Other,Project Management,0.1712293145768787,Professional,Management,0.3133758322936609
325,vedouci pobocky popuvky liebherr group,Administrative,Information Technology,0.2090912923228038,Lead,Senior,0.29490426524713703
326,lead engineer groepscoordinator strukton,Information Technology,Project Management,0.2924070896945008,Lead,Senior,0.7674167354731659
327,geschaftsfuherer raff sanitar gmbh,Other,Sales,0.250601179373275,Management,Lead,0.3594780295646011
328,dezernat fur wirtschaft stadtentwicklung liegenschaften und ordnungswesen buroleitung referent landeshauptstadt mainz,Other,Project Management,0.280910920064806,Lead,Junior,0.968980346858538
329,senior enterprise it systems specialist cetin serbia,Information Technology,Information Technology,0.6387147435314876,Senior,Senior,0.7585114959684478
330,vikar botilbuddet katrinebjerg,Other,Sales,0.18854638607078095,Junior,Lead,0.43310793587396607
331,general manager rescop,Other,Sales,0.25796099310500376,Management,Senior,0.9650888700785919
332,chief sales officer cso grob systems inc,Sales,Sales,0.5728850985982078,Management,Management,0.9322142094437902
333,key account manager nestle waters deutschland gmbh,Sales,Sales,0.7863927539774294,Professional,Senior,0.8665478231064571
334,selbststandig sleeping bird,Other,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
335,project manager d18 partners,Project Management,Project Management,0.9717694929275587,Professional,Senior,0.9897895022255943
336,enseignant universite du maine le mans laval,Other,Sales,0.19244185314963047,Professional,Lead,0.3791205876491128
337,metallbearbeiter metalltechnik schmidt gmbh co,Other,Sales,0.2212996580283222,Professional,Management,0.38174396266675703
338,senior account manager public sector eviden,Sales,Sales,0.5095666448681518,Senior,Senior,0.971850784233023
339,senior consultant procurement excellence thyssenkrupp ag,Consulting,Consulting,0.8462731977557074,Senior,Senior,0.9246465707393515
340,rechtsanwalt anwaltskanzlei heinemann,Other,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
341,commercial service manager wipotec,Customer Support,Information Technology,0.22019919892640505,Professional,Senior,0.9290922748283723
342,head of capex delivery management and planning site leverkusen bayer,Project Management,Sales,0.19755287550435532,Lead,Lead,0.4878893518484063
343,quality manager letec terem,Other,Sales,0.23331200357727733,Professional,Senior,0.9099295389520353
344,senior it lizenzspezialist bechtle schweiz ag,Information Technology,Information Technology,0.6255221652358388,Senior,Senior,0.7206880941488097
345,strategy director sodexo defence uk,Business Development,Information Technology,0.1710556139376335,Director,Director,0.9255348117536976
346,unternehmensinhaber richnerstutz ag,Other,Project Management,0.2607941322009862,Management,Lead,0.356558667887634
347,unternehmensinhaber doxx gmbh,Other,Sales,0.250601179373275,Management,Lead,0.3594780295646011
348,managing director awex,Other,Sales,0.2407556881151983,Management,Director,0.9989187342413034
349,director commercial operations emea business group,Marketing,Other,0.6223874077797842,Director,Director,0.8267532681329055
350,betriebsleiter api produktion roche pharmaceuticals,Information Technology,Sales,0.18525936859805306,Lead,Lead,0.5516107640462113
351,human resources specialist race fx limited,Human Resources,Human Resources,0.978570589732548,Professional,Senior,0.3462834576955236
352,49504 bauking ag,Other,Project Management,0.2607941322009862,Professional,Lead,0.356558667887634
353,family nurse practitioner patton state hospital,Other,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
354,global chief engineer manager power electronics obc dcdc stellantis,Information Technology,Information Technology,0.22021156965120417,Lead,Senior,0.8614229383542086
355,inhaber rido gmbh rido gmbh,Other,Sales,0.23850508088608235,Management,Management,0.42208486997571343
356,sap solutions consultant all for one switzerland ag,Consulting,Consulting,0.6633393413227703,Professional,Senior,0.6132262581525615
357,senior treasury manager lr global holding gmbh,Other,Information Technology,0.26515424978776053,Senior,Senior,0.9821220197932132
358,senior consultant randstad deutschland,Consulting,Consulting,0.9833347629617698,Senior,Senior,0.9848207258070005
359,freelance marketing consulting client service interim marketing branding alexander klaus freelance interims marketing consulting,Consulting,Marketing,0.9525527564514208,Professional,Lead,0.4585035503359073
360,vp product management anyline,Project Management,Project Management,0.24444874414901951,Management,Management,0.7196045733165795
361,head of mechanical engiuneering von ardenne gmbh,Other,Sales,0.2542840890528579,Lead,Lead,0.911796419109103
362,progettista finanza agevolata research funding administration masmec s p a,Other,Information Technology,0.36676765192907557,Professional,Lead,0.4334502427061173
363,leiter supply chain management mayer kuvert network gmbh,Other,Sales,0.2141106601495193,Lead,Senior,0.5729490694527227
364,software engineer iv oracle,Information Technology,Project Management,0.3104959874253714,Senior,Senior,0.6052966791015368
365,communications coordinator whitefish lake first nation 459,Marketing,Marketing,0.5022746056609321,Lead,Senior,0.38026479216081516
366,head of ict australian museum,Information Technology,Sales,0.2191058526305527,Lead,Lead,0.9655769248532221
367,managing director aquantus gmbh,Other,Sales,0.26861655077907054,Management,Director,0.9956310507503664
368,responsable ocb renov,Other,Marketing,0.3228274248490743,Lead,Senior,0.9804595818465617
369,head of sales dach preo software ag,Sales,Sales,0.8012232149391746,Lead,Lead,0.8521554854539632
370,senior partner ibm deutschland gmbh,Business Development,Sales,0.2722657356897334,Senior,Senior,0.6741945130272144
371,application consultant uhlmann pac systeme,Consulting,Consulting,0.8197518098291797,Professional,Senior,0.7855250534240347
372,partner oppskvær as for team som ma lykkes,Business Development,Sales,0.18010222864277975,Management,Senior,0.353770554513426
373,postdoctoral researcher and lecturer technische universitat kaiserslautern,Other,Marketing,0.21555324520143554,Professional,Lead,0.3847586288178248
374,purchasing manager benchmark electrical solutions,Purchasing,Purchasing,0.9125736137225927,Professional,Senior,0.8513661723027359
375,postdoctoral research fellow university of new brunswick,Other,Project Management,0.1892032350631275,Professional,Lead,0.601930686388352
376,industriemechaniker sms siemag ag,Other,Project Management,0.2607941322009862,Professional,Lead,0.356558667887634
377,strategic purchasing manager group purchasing schleuniger global,Purchasing,Purchasing,0.9317803161684779,Professional,Senior,0.6895336100373461
378,konsult hr egen verksamhet,Human Resources,Human Resources,0.9984310799306839,Professional,Lead,0.3554555448422951
379,leiter vergutung versorgung oldenburgische landesbank ag,Human Resources,Project Management,0.2511495022544804,Lead,Lead,0.9282569329003381
380,produktmanager optomechanik vision lasertechnik fur forschung und industrie gmbh,Project Management,Sales,0.19995590906029925,Professional,Lead,0.4854324285397835
381,senior vice president lpl financial,Other,Project Management,0.20037338225664478,Management,Management,0.7121037179261248
382,researcher institute of radiology friedrich alexander university erlangen,Other,Sales,0.22401074164860565,Professional,Lead,0.6191903134633937
383,arbeitslos keine angabe,Other,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
384,senior lecturer education focused unsw,Other,Consulting,0.2666058620173738,Senior,Senior,0.9984454726890446
385,delegierter verwalter holz niessen,Other,Sales,0.18854638607078095,Lead,Lead,0.43310793587396607
386,director of sales marketing neis collective,Sales,Marketing,0.8254482138714778,Director,Director,0.9943782349893936
387,master data demand manager supply chain management kalorimeta gmbh,Other,Information Technology,0.17106544344740307,Professional,Senior,0.9290815124503128
388,software entwickler morgenrot gmbh co kg,Information Technology,Information Technology,0.43868339848963483,Professional,Lead,0.3583594167063927
389,verkaufsleitung gaugler lutz gmbh co kg,Sales,Project Management,0.1962228586588646,Lead,Lead,0.5206415491893691
390,platform support direct drive siemens gamesa,Customer Support,Customer Support,0.7068253864833456,Professional,Lead,0.5045554261594246
391,vedouci ucetni kristina salamon,Other,Sales,0.18854638607078095,Lead,Lead,0.43310793587396607
392,recruitment manager erganet,Human Resources,Consulting,0.337198111732139,Professional,Senior,0.9790729777683628
393,vice president national sales manager schwab retirement plan services,Sales,Sales,0.8250306548747904,Management,Management,0.597751466308762
394,geschaftsfuhrer spie gft gmbh spie deutschland zentraleuropa,Other,Sales,0.3826981597601216,Management,Management,0.8123518507808205
395,professor university of tuebingen,Other,Sales,0.22401074164860565,Professional,Lead,0.9044435273325812
396,head of marketing technology teamlead helios kliniken gmbh,Marketing,Marketing,0.7384497779048528,Lead,Lead,0.9548279408888228
397,automaticien electricien saint gobain isover,Other,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
398,strategic planning peek cloppenburg,Consulting,Project Management,0.271782497469569,Professional,Lead,0.40112263728143155
399,pasticcere pasticceria magni,Other,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
400,general manager ccl label,Other,Sales,0.25796099310500376,Management,Senior,0.8904762942115029
401,grafikdesigner freelance marcoloeschdesign,Marketing,Sales,0.1870645091859495,Professional,Lead,0.42424928895209635
402,account manager talent acquisition lead saiva system a cmmi level iii company,Human Resources,Sales,0.38709239102149157,Lead,Senior,0.8118883787591866
403,geschaftsfuhrender gesellschafter selbststandig,Other,Sales,0.19220838293750406,Management,Management,0.8260680613206886
404,maintenance engineering manager domtar,Information Technology,Sales,0.23529559146501053,Professional,Senior,0.9028758066835876
405,business analyst thb group import export trading joint stock company,Other,Business Development,0.8100434935285485,Professional,Junior,0.7856110757292966
406,bereichsleiter central service center bank verlag gmbh,Customer Support,Sales,0.28687219085228016,Lead,Lead,0.7092663964158679
407,researcher ai in complex systems lab cehc ualbany,Other,Project Management,0.23486538924890535,Professional,Lead,0.324766501896706
408,schornsteinfeger meisterbetrieb wagener,Other,Sales,0.18854638607078095,Lead,Lead,0.43310793587396607
409,projektleitung zur entwicklung und implementierung einer neuen gießtechnologie kbc,Project Management,Project Management,0.8135091280235467,Lead,Lead,0.8978660080571198
410,head of process and erp governance all4labels global packaging group,Information Technology,Information Technology,0.2632820017107297,Lead,Lead,0.711119750220163
411,senior ux designer europris,Information Technology,Consulting,0.18182597717841456,Senior,Senior,0.8041945655604256
412,cloud advisory analyst accenture dach,Consulting,Sales,0.2064975060611676,Professional,Junior,0.7708199563074144
413,leiter managed it cloud services msh medien system haus gmbh co kg,Information Technology,Information Technology,0.6102758498463866,Lead,Lead,0.5918595252157367
414,客户经理 中信银行信用卡中心,Sales,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
415,senior manager b2b contract implementation management magenta telekom,Project Management,Information Technology,0.19807041843261813,Senior,Senior,0.9925316590451071
416,research development group manager automotive lighting,Information Technology,Sales,0.22115951947801488,Professional,Senior,0.7640472463836008
417,head of accounting and tax department pirelli deutschland gmbh,Other,Sales,0.33648851219070636,Lead,Lead,0.853736979104466
418,teamleiter bestandesentwicklung liegenschaften stadt zurich,Other,Sales,0.33030454201512355,Lead,Lead,0.867672138183061
419,operador de maquinas pkc group,Other,Marketing,0.289639067609231,Professional,Lead,0.3956974245267181
420,juristin datenschutz,Other,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
421,projektleiter rudolf klaschka gmbh,Project Management,Project Management,0.7891612833191562,Lead,Lead,0.8468027908871225
422,head of procurement det danske madhus,Purchasing,Information Technology,0.23104063819016954,Lead,Lead,0.963419772913744
423,founder and owner scandinavian solutions,Other,Information Technology,0.1915278225118762,Management,Management,0.9390316768779543
424,machine operator sandler ag,Other,Project Management,0.2607941322009862,Professional,Lead,0.356558667887634
425,hgf hotel an der philharmonie gmbh,Other,Administrative,0.21543304877472735,Professional,Lead,0.5244414327062356
426,managing director cto validatis,Information Technology,Sales,0.2047070951090351,Management,Director,0.9840043312901556
427,professor university of hannover,Other,Sales,0.22401074164860565,Professional,Lead,0.9044435273325812
428,senior manager robert bosch gmbh,Other,Sales,0.21931543157449818,Senior,Senior,0.9968779986325966
429,hr specialist human resources international hri,Human Resources,Human Resources,0.9986350301143008,Professional,Senior,0.36016332059646605
430,geschaftsfuhrer hans conrad fruchthandelsgesellschaft mbh,Other,Sales,0.2862906362490686,Management,Management,0.9984099749604972
431,cyber security analyst senior tyto athene llc,Information Technology,Sales,0.16539612236344478,Senior,Junior,0.43099728614924043
432,metal fabricator safco products,Other,Sales,0.23247241144271083,Professional,Lead,0.47364127613538576
433,purchasing senior manager trw,Purchasing,Purchasing,0.7657362030547595,Senior,Senior,0.9945041250704715
434,partner arcadia,Business Development,Project Management,0.1712293145768787,Management,Management,0.3133758322936609
435,managing director infocom gmbh,Other,Sales,0.26861655077907054,Management,Director,0.9956310507503664
436,vorstandsassistent cmo constant ag,Marketing,Project Management,0.22397701895845953,Management,Management,0.7678214086860745
437,co founder and ceo elevate advertising,Other,Information Technology,0.19223500509096417,Management,Management,0.9886418670082718
438,sub manager coordination planning airbus helicopters,Project Management,Sales,0.24684688514010522,Lead,Senior,0.906009024765982
439,geschaftsfuhrer ceo blaser group,Other,Sales,0.20507372873113616,Management,Management,0.9911379465432735
440,vakbekwaam hovenier van dijk tuinen,Other,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
441,verkaufsmanager rms radio marketing service gmbh co kg,Sales,Marketing,0.7330250250086168,Professional,Lead,0.3971967111496382
442,professor leopold franzens universitat innsbruck,Other,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
443,professor of french and francophone studies kennesaw state university norman j radow college of humanities and social sciences,Other,Marketing,0.23699789458958248,Professional,Lead,0.5266921429462428
444,hr specialist personnel development db deutsche bahn ag,Human Resources,Human Resources,0.8642377113724108,Professional,Senior,0.3147468299785703
445,directeur inno and co,Other,Marketing,0.20823427869080363,Director,Management,0.45026911759864724
446,senior executive in l d department wow momo,Human Resources,Project Management,0.24166742040747005,Senior,Senior,0.8834961775014544
447,finance and hr vacon srl,Other,Human Resources,0.7836861697781274,Professional,Lead,0.3445393967143292
448,geschaftsfuhrer berater designer fzey gmbh frohe zukunft ey,Other,Consulting,0.47114062971269166,Management,Management,0.8045069692661465
449,phd student johann wolfgang goethe universitat frankfurt am main,Other,Project Management,0.18716332232709082,Junior,Lead,0.45291641924967024
450,dozent zurcher hochschule der kunste,Other,Administrative,0.5378666832802338,Professional,Lead,0.6665853552120716
451,avp dental quality clinical oversight metlife,Other,Sales,0.18286308172343135,Professional,Lead,0.4027318355709514
452,vorstandsvorsitzender der kick media ag kick media ag,Other,Project Management,0.22504516468632893,Management,Lead,0.4303141562789265
453,assistant anciens combattants et victimes de guerre,Administrative,Marketing,0.37409701755986835,Junior,Senior,0.9036610861047223
454,gesamtleiterin personal mitglied der geschaftsleitung neue pressegesellschaft,Human Resources,Administrative,0.19338643141030967,Lead,Lead,0.8649350078302472
455,it cad administrator ofice organisation brotje automation,Information Technology,Information Technology,0.8861144557799577,Professional,Lead,0.5045485179989693
456,partner the strategy group,Business Development,Project Management,0.1734912645816495,Management,Senior,0.3369384854287873
457,responsable de salle hotel restaurant l ours de mutzig,Administrative,Marketing,0.35889016479556685,Lead,Senior,0.752749981115367
458,inhaber stagetech veranstaltungstechnik,Other,Sales,0.18603936998643705,Management,Management,0.563074722207193
459,special education advocate education consultant svendsen and associates llc,Consulting,Consulting,0.917249924748457,Professional,Senior,0.7671644923013662
460,elctrician nielseniq,Other,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
461,ceo co founder gemellii drinks gmbh,Other,Information Technology,0.21564302794903414,Management,Management,0.9810144430661721
462,bauprojektleiter johannes diakonie mosbach,Project Management,Sales,0.18854638607078095,Lead,Lead,0.43310793587396607
463,head of strategic purchasing motorex ag langenthal,Purchasing,Purchasing,0.469039134788686,Lead,Lead,0.8152387221405221
464,inspecteur general de l education du sport et de la recherche education nationale,Other,Marketing,0.317821094854786,Professional,Senior,0.4398264691441812
465,owner stefan wulff ab,Other,Sales,0.19449229827742714,Management,Management,0.9780226474848879
466,systemischer berater fur organisationsentwicklung und coach ingo wolters,Consulting,Consulting,0.8432877304730336,Professional,Lead,0.37938056883435695
467,general manager vice president of planning cosmetix west,Other,Sales,0.2789913686327105,Management,Management,0.7339615748920224
468,senior diversity inclusion partner novartis p o switzerland,Human Resources,Project Management,0.18903739678613046,Senior,Senior,0.8868494154777696
469,managing director weber management solutions,Other,Sales,0.19374982538680247,Management,Director,0.9814158966031253
470,key account project manager werimo group,Other,Project Management,0.789392775121591,Lead,Senior,0.9651866108547409
471,offentlicher angestellter gemeinde unterfohring,Administrative,Sales,0.20569067753766745,Professional,Lead,0.43310793587396607
472,owner grubers beckett,Other,Sales,0.19449229827742714,Management,Management,0.9780226474848879
473,senior commercial manager klarna,Sales,Information Technology,0.21904612807555165,Senior,Senior,0.993227627405853
474,im un ruhestand mit network ag,Other,Project Management,0.22162335065310876,Professional,Management,0.3448794453923546
475,executive vice president connected software systems services iav,Information Technology,Project Management,0.19556703084581653,Management,Management,0.877289688163378
476,abteilungsleiter vertrieb dipl bankbetriebswirt management adg hausbank munchen eg,Sales,Sales,0.6116122041978904,Lead,Lead,0.44596589711557705
477,hr it consultant continental,Consulting,Consulting,0.6978406821021587,Professional,Senior,0.7190161233161683
478,ceo sinosteel tech,Other,Sales,0.17514346428014158,Management,Management,0.8557016328960301
479,bestuursassistent gemeente arnhem,Administrative,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
480,owner fair trade gmbh,Other,Sales,0.21625805855319713,Management,Management,0.7163408437487926
481,senior data analyst instagrid,Information Technology,Information Technology,0.19729056988970708,Senior,Senior,0.5390735854328295
482,scheduler bon secours health system,Administrative,Information Technology,0.2455002754265566,Professional,Lead,0.37876369025234125
483,tekniklektor jonkoping university ilo,Information Technology,Sales,0.18854638607078095,Lead,Lead,0.43310793587396607
484,trainee solicitor irwin mitchell,Other,Sales,0.19602926424180903,Junior,Lead,0.3899286285046418
485,unternehmensinhaber rein edv gmbh medisol,Other,Project Management,0.17586771689769706,Management,Lead,0.5022508479020579
486,managing director reinvigorate group,Other,Sales,0.221194887760617,Management,Director,0.9967573877855361
487,electronic banking spezialist salzlandsparkasse,Other,Information Technology,0.19159615787778728,Professional,Lead,0.44789979939263075
488,edi berater hermes edv beratung,Consulting,Consulting,0.41358972286572127,Professional,Lead,0.48590512050793594
489,chief operating officer verna,Other,Marketing,0.18834678170027913,Management,Management,0.921333079073704
490,geschaftsfuhrer bergauer pharmalogistik e k,Other,Sales,0.2862906362490686,Management,Management,0.9984099749604972
491,senior technology architect infosys,Information Technology,Information Technology,0.2860041283331702,Senior,Senior,0.7870087257734911
492,chief executive officer db projektbau gmbh,Other,Marketing,0.17752048700606463,Management,Management,0.8484793709351137
493,director of food and beverage intercontinental hotels group ihg,Other,Sales,0.21173277245409883,Director,Director,0.9849317871322191
494,managing sr underwriting director john hancock,Other,Sales,0.24721378928563734,Senior,Director,0.9963007272991218
495,head of business unit finance executive vice president msg global solutions,Other,Business Development,0.7011794233223896,Lead,Management,0.7161972507270333
496,facility coordinator cbre gws gmbh cbre gws gmbh,Administrative,Sales,0.23073647477794526,Lead,Lead,0.3546383733168563
497,director cca corporate counsel advisors,Other,Marketing,0.31616748701169706,Director,Director,0.9997207688448443
498,associate brunswick group,Other,Information Technology,0.22265727110784325,Junior,Junior,0.7709381576279881
499,buyer action sales food service equipment supplies,Purchasing,Sales,0.6276207675288018,Professional,Lead,0.4404011666846256
500,radiologe selbststandig,Other,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
501,warranty service specialist leatherman tool group,Customer Support,Marketing,0.22058408504236435,Professional,Senior,0.41514396850154683
502,hr talent manager cognizant,Human Resources,Human Resources,0.9193929635210119,Professional,Senior,0.9061837587580163
503,senior director of sales sdr germany vialytics,Sales,Sales,0.876048488489182,Director,Director,0.9884416844662238
504,investment associate grosvenor capital management,Other,Project Management,0.19749290916970744,Junior,Senior,0.5434789563512337
505,addetto alla logistica gls,Other,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
506,ceo xsenses gmbh,Other,Sales,0.20589740816997767,Management,Management,0.9453656552120318
507,senior director chunghwa telecom co ltd,Other,Information Technology,0.18661873599995948,Director,Director,0.9873532219340798
508,assistant clinical research associate ppd,Other,Project Management,0.20595295624047852,Junior,Junior,0.6562750362037121
509,office administrator eccoform production gmbh,Administrative,Information Technology,0.2346183923130149,Professional,Lead,0.37498150765821747
510,regionaler vertriebsleiter dewesoft deutschland gmbh,Sales,Sales,0.6400868076817622,Lead,Lead,0.7584134997731722
511,portfolio manager deutsche gesellschaft fur internationale zusammenarbeit giz gmbh,Other,Sales,0.22445759911452898,Professional,Senior,0.7744130008092389
512,inhaber innocard loyalty ag,Other,Project Management,0.2686348818704846,Management,Management,0.4451489526636049
513,technical development manager interconnect tti inc europe,Information Technology,Sales,0.2708998942894128,Professional,Senior,0.979860042829542
514,partner und vrp walchli und partner ag,Business Development,Project Management,0.26697713529983724,Management,Management,0.33269847496649185
515,vice president winning blw group,Other,Project Management,0.19511898136927547,Management,Management,0.994322991318448
516,cfo icore,Other,Sales,0.18854638607078095,Management,Lead,0.37482814472059023
517,chief executive officer quest equity,Other,Marketing,0.19271355705410148,Management,Management,0.8571919649158127
518,programmierer einzelunternehmen,Information Technology,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
519,global mobility consultant krones,Consulting,Consulting,0.9163523792120499,Professional,Senior,0.816645176517112
520,facharzt fur orthopadie und unfallchirurgie chirurgie chirotherapie naturheilverfahren privatpraxis fur orthopadie und naturheilverfahren,Other,Project Management,0.2904952853729838,Professional,Lead,0.42350765722572215
521,qualitatsmanager smurfit westrock,Project Management,Sales,0.18854638607078095,Lead,Lead,0.43310793587396607
522,ceo mimetics llc,Other,Information Technology,0.18011184994832774,Management,Management,0.9910130793046281
523,senior manager aldi nord,Other,Sales,0.22635391859128864,Senior,Senior,0.9951020772753654
524,daytrader selbststandig,Other,Sales,0.18854638607078095,Professional,Lead,0.43310793587396607
525,vp purchasing supplier quality webasto china webasto group,Purchasing,Purchasing,0.7152473798118593,Management,Management,0.8648300792054376
526,sap berater freiberuflich,Consulting,Consulting,0.4564072584011538,Professional,Senior,0.3788534692952994
527,deloitte digital deloitte digital,Consulting,Information Technology,0.5410533738872325,Professional,Lead,0.3963512867155215
528,equipment project manager clark national accounts,Project Management,Project Management,0.739922955024582,Professional,Senior,0.8817403798599683
529,lian da information technology co ltd kunshan lian da information technology co ltd,Other,Sales,0.18798458855349573,Professional,Management,0.4292550881580017
